ID,Tick,X,Y,Health,Energy,Satiety,Kinship,Status,Curiosity,Altruism,Intel,Age,Gen,Biome,Archetype,Karma,Alignment,Enlightenment,SoulAge,TribeId,NumMemes
19,24,17,19,100,8.00003,88,66.6,0,14.4,50,50,24,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,24,16,0,100,56.4001,88,67.6,0,22.4,52,70,24,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,24,17,19,100,95.8,99,55.1,0,30.2,50,54.7392,2,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,25,7,16,100,18.5,87.5,47.5,0,12.5,50,50,25,0,Forest,Warrior,0,0,0,1,-1,0
2,25,18,1,100,53.5,85.5,50.5,0,14.5,53,50,25,0,Mountain,Warrior,9,0.09,0,1,1,0
3,25,13,13,100,34.1,87.5,47.5,2.9,12.5,50,50,25,0,Forest,Warrior,10,0,0,1,1,0
4,25,1,14,100,20.5,85.5,47.5,0,14.5,50,60,25,0,Forest,Builder,0,0,0,1,-1,0
5,25,1,11,100,28,87.5,49.5,0,12.5,52,50,25,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,25,4,16,100,26,87.5,47.5,0,12.5,53,55,25,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,25,4,17,100,45.6,87.5,58,0,12.5,48,50,25,0,Forest,Warrior,-5,-0.05,0,1,-1,0
8,25,5,16,25,0,87.5,93.5,0,12.5,50,50,25,0,Forest,Warrior,46,0,0,1,-1,0
9,25,19,0,100,61.0001,87.5,50.5,0,12.5,58,55,25,0,Mountain,Prophet,9,0.09,0,1,1,0
10,25,7,15,25,0,87.5,93.5,0,12.5,50,60,25,0,Forest,Builder,46,0,0,1,-1,0
11,25,12,16,100,67,87.5,47.5,0.850001,12.5,50,50,25,0,Forest,Warrior,5,0,0,1,-1,0
12,25,15,14,100,45.9,85.5,59,0,14.5,55,55,25,0,Forest,Prophet,0,0,0,1,1,0
13,25,14,17,90,0,87.5,68.5,5.9,32.5,50,50,25,0,Plains,Explorer,14,0,0,1,-1,0
14,25,19,19,95,0,87.5,76.5,0,12.5,89,50,25,0,Plains,Healer,57,0.59,0.2,1,-1,0
15,25,16,18,100,52.3,87.5,47.5,2.95,12.5,50,50,25,0,Plains,Warrior,10,0,0,1,-1,0
16,25,15,15,25,0,87.5,93.5,0,12.5,52,50,25,0,Forest,Warrior,50,0.06,0,1,1,0
17,25,9,10,25,0,87.5,95.5,0,22.5,50,70,25,0,Mountain,Thinker,48,0,0,1,-1,0
18,25,15,17,100,98.5,87.5,68.5,0.900001,12.5,55,55,25,0,Plains,Prophet,5,0,0,1,-1,0
19,25,17,19,100,2.90003,85.5,66.5,0,16.5,50,50,25,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,25,16,0,100,55.3001,87.5,67.5,0,22.5,52,70,25,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,25,17,19,100,93.7,98.5,55.5,0,30.3,50,54.7392,3,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,26,7,16,100,15.4,87,47.4,0,12.6,50,50,26,0,Forest,Warrior,0,0,0,1,-1,0
2,26,18,0,100,52.4,85,50.4,0,14.6,53,50,26,0,Mountain,Warrior,9,0.09,0,1,1,0
3,26,13,13,100,34,87,47.4,2.85,12.6,50,50,26,0,Forest,Warrior,10,0,0,1,1,0
4,26,1,14,100,17.4,85,47.4,0,14.6,50,60,26,0,Forest,Builder,0,0,0,1,-1,0
5,26,1,10,100,26.9,87,49.4,0,12.6,52,50,26,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,26,4,16,100,22.9,87,47.4,0,12.6,53,55,26,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,26,4,17,100,43.5,87,58.4,0,12.6,48,50,26,0,Forest,Warrior,-5,-0.05,0,1,-1,0
8,26,5,16,20,0,87,95.4,0,12.6,50,50,26,0,Forest,Warrior,48,0,0,1,-1,0
9,26,19,0,100,59.9001,87,50.4,0,12.6,58,55,26,0,Mountain,Prophet,9,0.09,0,1,1,0
10,26,7,15,20,0,87,95.4,0,12.6,50,60,26,0,Forest,Builder,48,0,0,1,-1,0
11,26,12,16,100,66.9,87,47.4,0.800001,12.6,50,50,26,0,Forest,Warrior,5,0,0,1,-1,0
12,26,15,14,100,43.8,85,59.4,0,14.6,55,55,26,0,Forest,Prophet,0,0,0,1,1,0
13,26,14,17,85,0,87,68.4,5.85,32.6,50,50,26,0,Plains,Explorer,14,0,0,1,-1,0
14,26,19,19,90,0,87,77.4,0,12.6,90,50,26,0,Plains,Healer,60,0.62,0.2,1,-1,0
15,26,16,18,100,52.2,87,47.4,2.9,12.6,50,50,26,0,Plains,Warrior,10,0,0,1,-1,0
16,26,15,15,20,0,87,93.4,0,12.6,52,50,26,0,Forest,Warrior,50,0.06,0,1,1,0
17,26,9,10,20,0,87,97.4,0,22.6,50,70,26,0,Mountain,Thinker,50,0,0,1,-1,0
18,26,15,17,100,98.4,87,68.4,0.850001,12.6,55,55,26,0,Plains,Prophet,5,0,0,1,-1,0
19,26,17,19,95,0,83,66.4,0,18.6,50,50,26,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,26,16,0,100,54.2001,87,67.4,0,22.6,52,70,26,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,26,17,19,100,91.6,98,55.9,0,30.4,50,54.7392,4,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,27,7,16,100,12.3,86.5,47.3,0,12.7,50,50,27,0,Forest,Warrior,0,0,0,1,-1,0
2,27,18,0,100,51.3,84.5,50.3,0,14.7,53,50,27,0,Mountain,Warrior,9,0.09,0,1,1,0
3,27,13,13,100,33.9,86.5,47.3,2.8,12.7,50,50,27,0,Forest,Warrior,10,0,0,1,1,0
4,27,1,14,100,14.3,84.5,47.3,0,14.7,50,60,27,0,Forest,Builder,0,0,0,1,-1,0
5,27,1,9,100,25.8,86.5,49.3,0,12.7,52,50,27,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,27,4,16,100,19.8,86.5,47.3,0,12.7,53,55,27,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,27,4,17,100,41.4,86.5,58.8,0,12.7,48,50,27,0,Forest,Warrior,-5,-0.05,0,1,-1,0
8,27,5,16,15,0,86.5,97.3,0,12.7,50,50,27,0,Forest,Warrior,50,0,0,1,-1,0
9,27,19,0,100,58.8001,86.5,50.3,0,12.7,58,55,27,0,Mountain,Prophet,9,0.09,0,1,1,0
10,27,7,15,15,0,86.5,97.3,0,12.7,50,60,27,0,Forest,Builder,50,0,0,1,-1,0
11,27,12,16,100,66.8,86.5,47.3,0.750001,12.7,50,50,27,0,Forest,Warrior,5,0,0,1,-1,0
12,27,15,14,100,41.7,84.5,59.8,0,14.7,55,55,27,0,Forest,Prophet,0,0,0,1,1,0
13,27,14,17,80,0,86.5,68.3,5.8,32.7,50,50,27,0,Plains,Explorer,14,0,0,1,-1,0
14,27,19,19,85,0,86.5,78.3,0,12.7,91,50,27,0,Plains,Healer,63,0.65,0.2,1,-1,0
15,27,16,18,100,52.1,86.5,47.3,2.85,12.7,50,50,27,0,Plains,Warrior,10,0,0,1,-1,0
16,27,15,15,15,0,86.5,93.3,0,12.7,52,50,27,0,Forest,Warrior,50,0.06,0,1,1,0
17,27,9,10,15,0,86.5,99.3,0,22.7,50,70,27,0,Mountain,Thinker,52,0,0,1,-1,0
18,27,15,17,100,98.3,86.5,68.3,0.800001,12.7,55,55,27,0,Plains,Prophet,5,0,0,1,-1,0
19,27,17,19,90,0,80.5,66.3,0,20.7,50,50,27,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,27,16,0,100,53.1001,86.5,67.3,0,22.7,52,70,27,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,27,17,19,100,89.5,97.5,56.3,0,30.5,50,54.7392,5,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,28,7,16,100,9.20003,86,47.2,0,12.8,50,50,28,0,Forest,Warrior,0,0,0,1,-1,0
2,28,18,0,100,50.2,84,50.2,0,14.8,53,50,28,0,Mountain,Warrior,9,0.09,0,1,1,0
3,28,13,13,100,33.8,86,47.2,2.75,12.8,50,50,28,0,Forest,Warrior,10,0,0,1,1,0
4,28,1,14,100,11.2,84,47.2,0,14.8,50,60,28,0,Forest,Builder,0,0,0,1,-1,0
5,28,1,8,100,24.7,86,49.2,0,12.8,52,50,28,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,28,4,16,100,16.7,86,47.2,0,12.8,53,55,28,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,28,4,17,100,39.3,86,59.2,0,12.8,48,50,28,0,Forest,Warrior,-5,-0.05,0,1,-1,0
8,28,5,16,10,0,86,99.2,0,12.8,50,50,28,0,Forest,Warrior,52,0,0,1,-1,0
9,28,19,0,100,57.7001,86,50.2,0,12.8,58,55,28,0,Mountain,Prophet,9,0.09,0,1,1,0
10,28,7,15,10,0,86,99.2,0,12.8,50,60,28,0,Forest,Builder,52,0,0,1,-1,0
11,28,12,16,100,66.7,86,47.2,0.700001,12.8,50,50,28,0,Forest,Warrior,5,0,0,1,-1,0
12,28,15,14,100,39.6,84,60.2,0,14.8,55,55,28,0,Forest,Prophet,0,0,0,1,1,0
13,28,14,17,75,0,86,68.2,5.75,32.8,50,50,28,0,Plains,Explorer,14,0,0,1,-1,0
14,28,19,19,80,0,86,79.2,0,12.8,92,50,28,0,Plains,Healer,66,0.68,0.2,1,-1,0
15,28,16,18,100,52,86,47.2,2.8,12.8,50,50,28,0,Plains,Warrior,10,0,0,1,-1,0
16,28,15,15,10,0,86,93.2,0,12.8,52,50,28,0,Forest,Warrior,50,0.06,0,1,1,0
17,28,9,10,10,0,86,100,0,22.8,50,70,28,0,Mountain,Thinker,54,0,0,1,-1,0
18,28,15,17,100,98.2,86,68.2,0.750001,12.8,55,55,28,0,Plains,Prophet,5,0,0,1,-1,0
19,28,16,18,85,0,80,66.2,0,20.8,50,50,28,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,28,16,0,100,52.0001,86,67.2,0,22.8,52,70,28,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,28,17,19,100,87.4,97,56.7,0,30.6,50,54.7392,6,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,29,7,16,100,6.10003,85.5,47.1,0,12.9,50,50,29,0,Forest,Warrior,0,0,0,1,-1,0
2,29,18,0,100,49.1,83.5,50.1,0,14.9,53,50,29,0,Mountain,Warrior,9,0.09,0,1,1,0
3,29,13,13,100,33.7,85.5,47.1,2.7,12.9,50,50,29,0,Forest,Warrior,10,0,0,1,1,0
4,29,1,14,100,8.10003,83.5,47.1,0,14.9,50,60,29,0,Forest,Builder,0,0,0,1,-1,0
5,29,1,7,100,23.6,85.5,49.1,0,12.9,52,50,29,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,29,4,16,100,13.6,85.5,47.1,0,12.9,53,55,29,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,29,4,17,100,37.2,85.5,59.6,0,12.9,48,50,29,0,Forest,Warrior,-5,-0.05,0,1,-1,0
8,29,5,16,5,0,85.5,100,0,12.9,50,50,29,0,Forest,Warrior,54,0,0,1,-1,0
9,29,19,0,100,56.6001,85.5,50.1,0,12.9,58,55,29,0,Mountain,Prophet,9,0.09,0,1,1,0
10,29,7,15,5,0,85.5,100,0,12.9,50,60,29,0,Forest,Builder,54,0,0,1,-1,0
11,29,12,16,100,66.6,85.5,47.1,0.650001,12.9,50,50,29,0,Forest,Warrior,5,0,0,1,-1,0
12,29,15,14,100,37.5,83.5,60.6,0,14.9,55,55,29,0,Forest,Prophet,0,0,0,1,1,0
13,29,14,17,70,0,85.5,68.1,5.7,32.9,50,50,29,0,Plains,Explorer,14,0,0,1,-1,0
14,29,19,19,75,0,85.5,80.1,0,12.9,93,50,29,0,Plains,Healer,69,0.71,0.2,1,-1,0
15,29,16,18,100,50.9,85.5,47.1,2.75,12.9,50,50,29,0,Plains,Warrior,10,0.02,0.2,1,-1,0
16,29,15,15,5,0,85.5,93.1,0,12.9,52,50,29,0,Forest,Warrior,50,0.06,0,1,1,0
17,29,8,9,5,0,85.5,99.9,0,22.9,50,70,29,0,Mountain,Thinker,54,0,0,1,-1,0
18,29,15,17,100,98.1,85.5,68.1,0.700001,12.9,55,55,29,0,Plains,Prophet,5,0,0,1,-1,0
19,29,16,18,80,0,77.5,66.1,0,22.9,50,50,29,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,29,16,0,100,50.9001,85.5,67.1,0,22.9,52,70,29,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,29,17,19,100,85.3,96.5,57.1,0,30.7,50,54.7392,7,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,30,7,16,100,3.00003,85,47,0,13,50,50,30,0,Forest,Warrior,0,0,0,1,-1,0
2,30,18,0,100,47.8,83,50,0,15,53,50,30,0,Mountain,Warrior,9,0.09,0,1,1,0
3,30,13,13,100,33.6,85,47,2.65,13,50,50,30,0,Forest,Warrior,10,0,0,1,1,0
4,30,1,14,100,5.00003,83,47,0,15,50,60,30,0,Forest,Builder,0,0,0,1,-1,0
5,30,1,6,100,22.3,85,49,0,13,52,50,30,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,30,4,16,100,10.5,85,47,0,13,53,55,30,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,30,4,17,100,35.1,85,60,0,13,48,50,30,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,30,19,0,100,55.3001,85,50,0,13,58,55,30,0,Mountain,Prophet,9,0.09,0,1,1,0
11,30,12,16,100,66.5,85,47,0.600001,13,50,50,30,0,Forest,Warrior,5,0,0,1,-1,0
12,30,15,14,100,35.4,83,61,0,15,55,55,30,0,Forest,Prophet,0,0,0,1,1,0
13,30,14,17,65,0,85,68,5.65,33,50,50,30,0,Plains,Explorer,14,0,0,1,-1,0
14,30,19,19,70,0,85,81,0,13,94,50,30,0,Plains,Healer,72,0.74,0.2,1,-1,0
15,30,16,18,100,65.8,85,47,2.7,13,50,50,30,0,Plains,Warrior,10,0.02,0.2,1,-1,0
18,30,15,17,100,98,85,68,0.650001,13,55,55,30,0,Plains,Prophet,5,0,0,1,-1,0
19,30,15,17,75,0,77,66,0,23,50,50,30,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,30,16,0,100,49.6001,85,67,0,23,52,70,30,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,30,17,19,100,83.2,96,57.5,0,30.8,50,54.7392,8,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,31,7,16,100,2.90003,84.5,46.9,0,13.1,50,50,31,0,Forest,Warrior,0,0,0,1,-1,0
2,31,18,0,100,46.5,82.5,49.9,0,15.1,53,50,31,0,Mountain,Warrior,9,0.09,0,1,1,0
3,31,13,13,100,33.5,84.5,46.9,2.6,13.1,50,50,31,0,Forest,Warrior,10,0,0,1,1,0
4,31,1,14,100,1.90003,82.5,46.9,0,15.1,50,60,31,0,Forest,Builder,0,0,0,1,-1,0
5,31,1,5,100,21,84.5,48.9,0,13.1,52,50,31,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,31,4,16,100,7.40003,84.5,46.9,0,13.1,53,55,31,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,31,4,17,100,33,84.5,60.4,0,13.1,48,50,31,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,31,19,0,100,54.0001,84.5,49.9,0,13.1,58,55,31,0,Mountain,Prophet,9,0.09,0,1,1,0
11,31,12,16,100,66.4,84.5,46.9,0.550001,13.1,50,50,31,0,Forest,Warrior,5,0,0,1,-1,0
12,31,15,14,100,33.3,82.5,61.4,0,15.1,55,55,31,0,Forest,Prophet,0,0,0,1,1,0
13,31,14,17,60,0,84.5,67.9,5.6,33.1,50,50,31,0,Plains,Explorer,14,0,0,1,-1,0
14,31,19,19,65,0,84.5,80.9,0,13.1,94,50,31,0,Plains,Healer,72,0.74,0.2,1,-1,0
15,31,16,18,100,65.7,84.5,46.9,2.65,13.1,50,50,31,0,Plains,Warrior,10,0.02,0.2,1,-1,0
18,31,15,17,100,97.9,84.5,67.9,0.600001,13.1,55,55,31,0,Plains,Prophet,5,0,0,1,-1,0
19,31,15,17,70,0,74.5,65.9,0,25.1,50,50,31,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,31,16,0,100,48.3001,84.5,66.9,0,23.1,52,70,31,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,31,17,19,100,81.1,95.5,57.9,0,30.9,50,54.7392,9,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,32,7,16,95,0,84,46.8,0,13.2,50,50,32,0,Forest,Warrior,0,0,0,1,-1,0
2,32,18,0,100,45.2001,82,49.8,0,15.2,53,50,32,0,Mountain,Warrior,9,0.09,0,1,1,0
3,32,13,13,100,33.4,84,46.8,2.55,13.2,50,50,32,0,Forest,Warrior,10,0,0,1,1,0
4,32,1,14,95,0,82,46.8,0,15.2,50,60,32,0,Forest,Builder,0,0,0,1,-1,0
5,32,1,4,100,19.7,84,48.8,0,13.2,52,50,32,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,32,4,16,100,4.30003,84,46.8,0,13.2,53,55,32,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,32,4,17,100,30.9,84,60.8,0,13.2,48,50,32,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,32,19,0,100,52.7001,84,49.8,0,13.2,58,55,32,0,Mountain,Prophet,9,0.09,0,1,1,0
11,32,12,16,100,66.3,84,46.8,0.500001,13.2,50,50,32,0,Forest,Warrior,5,0,0,1,-1,0
12,32,15,14,100,31.2,82,61.8,0,15.2,55,55,32,0,Forest,Prophet,0,0,0,1,1,0
13,32,14,17,55,0,84,67.8,5.55,33.2,50,50,32,0,Plains,Explorer,14,0,0,1,-1,0
14,32,19,19,60,0,84,81.8,0,13.2,95,50,32,0,Plains,Healer,75,0.77,0.2,1,-1,0
15,32,16,18,100,64.6,84,46.8,2.6,13.2,50,50,32,0,Plains,Warrior,10,0.04,0.4,1,-1,0
18,32,15,17,100,97.8,84,67.8,0.550001,13.2,55,55,32,0,Plains,Prophet,5,0,0,1,-1,0
19,32,15,17,65,0,74,65.8,0,25.2,50,50,32,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,32,16,0,100,47.0001,84,66.8,0,23.2,52,70,32,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,32,17,19,100,79,95,58.3,0,31,50,54.7392,10,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,33,7,16,90,0,83.5,46.7001,0,13.3,50,50,33,0,Forest,Warrior,0,0,0,1,-1,0
2,33,18,0,100,43.9001,81.5,49.7001,0,15.3,53,50,33,0,Mountain,Warrior,9,0.09,0,1,1,0
3,33,13,13,100,33.3,83.5,46.7001,2.5,13.3,50,50,33,0,Forest,Warrior,10,0,0,1,1,0
4,33,1,14,90,0,81.5,46.7001,0,15.3,50,60,33,0,Forest,Builder,0,0,0,1,-1,0
5,33,1,3,100,18.4,83.5,48.7001,0,13.3,52,50,33,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,33,4,16,100,1.20003,83.5,46.7001,0,13.3,53,55,33,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,33,4,17,100,28.8,83.5,61.2001,0,13.3,48,50,33,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,33,19,0,100,51.4001,83.5,49.7001,0,13.3,58,55,33,0,Mountain,Prophet,9,0.09,0,1,1,0
11,33,12,16,100,66.2001,83.5,46.7001,0.450001,13.3,50,50,33,0,Forest,Warrior,5,0,0,1,-1,0
12,33,15,14,100,29.1,81.5,62.2001,0,15.3,55,55,33,0,Forest,Prophet,0,0,0,1,1,0
13,33,14,17,50,0,83.5,67.7001,5.5,33.3,50,50,33,0,Plains,Explorer,14,0,0,1,-1,0
14,33,19,19,55,0,83.5,82.7001,0,13.3,96,50,33,0,Plains,Healer,78,0.8,0.2,1,-1,0
15,33,16,18,100,59.5,98.5,46.7001,2.55,13.3,50,50,33,0,Plains,Warrior,10,0.04,0.4,1,-1,0
18,33,15,17,100,97.7,83.5,67.7001,0.500001,13.3,55,55,33,0,Plains,Prophet,5,0,0,1,-1,0
19,33,14,16,60,0,73.5,65.7001,0,25.3,50,50,33,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,33,16,0,100,45.7001,83.5,66.7001,0,23.3,52,70,33,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,33,17,19,100,75.9,94.5,58.2001,0,31.1,50,54.7392,11,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,34,7,16,85,0,83,46.6001,0,13.4,50,50,34,0,Forest,Warrior,0,0,0,1,-1,0
2,34,18,0,100,42.6001,81,49.6001,0,15.4,53,50,34,0,Mountain,Warrior,9,0.09,0,1,1,0
3,34,13,13,100,33.2001,83,46.6001,2.45,13.4,50,50,34,0,Forest,Warrior,10,0,0,1,1,0
4,34,1,14,85,0,81,46.6001,0,15.4,50,60,34,0,Forest,Builder,0,0,0,1,-1,0
5,34,1,2,100,17.1,83,48.6001,0,13.4,52,50,34,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,34,4,16,95,0,83,46.6001,0,13.4,53,55,34,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,34,4,17,100,26.7,83,61.6001,0,13.4,48,50,34,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,34,19,0,100,50.1001,83,49.6001,0,13.4,58,55,34,0,Mountain,Prophet,9,0.09,0,1,1,0
11,34,12,16,100,66.1001,83,46.6001,0.400001,13.4,50,50,34,0,Forest,Warrior,5,0,0,1,-1,0
12,34,15,14,100,27,81,62.6001,0,15.4,55,55,34,0,Forest,Prophet,0,0,0,1,1,0
13,34,14,17,45,0,83,67.6001,5.45,33.4,50,50,34,0,Plains,Explorer,14,0,0,1,-1,0
14,34,19,19,50,0,83,83.6001,0,13.4,97,50,34,0,Plains,Healer,81,0.83,0.2,1,-1,0
15,34,15,18,100,58.8,98,46.6001,2.5,13.4,50,50,34,0,Plains,Warrior,10,0.04,0.4,1,-1,0
18,34,15,17,100,97.6,83,67.6001,0.450001,13.4,55,55,34,0,Plains,Prophet,5,0,0,1,-1,0
19,34,14,16,55,0,71,65.6001,0,27.4,50,50,34,0,Plains,Warrior,4,0.04,0.4,1,-1,0
20,34,16,0,100,44.4001,83,66.6001,0,23.4,52,70,34,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,34,17,19,100,73.8,94,58.6001,0,31.2,50,54.7392,12,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,35,7,16,80,0,82.5,46.5001,0,13.5,50,50,35,0,Forest,Warrior,0,0,0,1,-1,0
2,35,18,0,100,41.3001,80.5,49.5001,0,15.5,53,50,35,0,Mountain,Warrior,9,0.09,0,1,1,0
3,35,13,13,100,33.1001,82.5,46.5001,2.4,13.5,50,50,35,0,Forest,Warrior,10,0,0,1,1,0
4,35,1,14,80,0,80.5,46.5001,0,15.5,50,60,35,0,Forest,Builder,0,0,0,1,-1,0
5,35,1,1,100,15.8,82.5,48.5001,0,13.5,52,50,35,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,35,4,16,90,0,82.5,46.5001,0,13.5,53,55,35,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,35,4,17,100,24.6,82.5,62.0001,0,13.5,48,50,35,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,35,19,0,100,48.8001,82.5,49.5001,0,13.5,58,55,35,0,Mountain,Prophet,9,0.09,0,1,1,0
11,35,12,16,100,66.0001,82.5,46.5001,0.350001,13.5,50,50,35,0,Forest,Warrior,5,0,0,1,-1,0
12,35,15,14,100,24.9,80.5,63.0001,0,15.5,55,55,35,0,Forest,Prophet,0,0,0,1,1,0
13,35,14,17,40,0,82.5,67.5001,5.39999,33.5,50,50,35,0,Plains,Explorer,14,0,0,1,-1,0
14,35,19,19,45,0,82.5,83.5001,0,13.5,97,50,35,0,Plains,Healer,81,0.83,0.2,1,-1,0
15,35,15,18,100,55.7001,97.5,46.5001,2.45,13.5,50,50,35,0,Plains,Warrior,10,0.04,0.4,1,-1,0
18,35,15,17,100,97.5,82.5,67.5001,0.400001,13.5,55,55,35,0,Plains,Prophet,5,0,0,1,-1,0
19,35,13,15,50,0,70.5,65.5001,0,27.5,50,50,35,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,35,16,0,100,43.1001,82.5,66.5001,0,23.5,52,70,35,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,35,17,19,100,70.7,93.5,58.5001,0,31.3,50,54.7392,13,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,36,7,16,75,0,82,46.4001,0,13.6,49.9,50,36,0,Forest,Warrior,0,0,0,1,-1,0
2,36,18,0,100,39.5001,80,49.4001,0,15.6,52.9,50,36,0,Mountain,Warrior,9,0.09,0,1,1,0
3,36,13,13,100,32.5001,82,46.4001,2.35,13.6,49.9,50,36,0,Forest,Warrior,10,0,0,1,1,0
4,36,1,14,75,0,80,46.4001,0,15.6,49.9,60,36,0,Forest,Builder,0,0,0,1,-1,0
5,36,1,0,100,14,82,48.4001,0,13.6,51.9,50,36,0,Mountain,Warrior,6,0.08,0.2,1,-1,0
6,36,4,16,85,0,82,46.4001,0,13.6,52.9,55,36,0,Forest,Prophet,-5,-0.05,0,1,-1,0
7,36,4,17,100,22,82,62.4001,0,13.6,47.9,50,36,0,Forest,Warrior,-5,-0.05,0,1,-1,0
9,36,19,0,100,47.0001,82,49.4001,0,13.6,57.9,55,36,0,Mountain,Prophet,9,0.09,0,1,1,0
11,36,12,16,100,65.4001,82,46.4001,0.300001,13.6,49.9,50,36,0,Forest,Warrior,5,0,0,1,-1,0
12,36,15,14,100,22.3,80,63.4001,0,15.6,54.9,55,36,0,Forest,Prophet,0,0,0,1,1,0
13,36,14,17,35,0,82,67.4001,5.34999,33.6,49.9,50,36,0,Plains,Explorer,14,0,0,1,-1,0
14,36,19,19,40,0,82,84.4001,0,13.6,97.9,50,36,0,Plains,Healer,84,0.86,0.2,1,-1,0
15,36,15,18,100,52.1001,97,46.4001,2.4,13.6,49.9,50,36,0,Plains,Warrior,10,0.04,0.4,1,-1,0
18,36,15,17,100,96.9,82,67.4001,0.350001,13.6,54.9,55,36,0,Plains,Prophet,5,0,0,1,-1,0
19,36,13,15,45,0,70,65.4001,0,27.6,50,50,36,0,Forest,Warrior,4,0.04,0.4,1,-1,0
20,36,16,0,100,41.3001,82,66.4001,0,23.6,51.9,70,36,0,Mountain,Thinker,0,-0.03,0.2,1,1,0
21,36,17,19,100,67.6,93,58.4001,0,31.4,50,54.7392,14,1,Plains,Explorer,0.6,0.008,0.04,1,-1,0
1,37,7,16,70,0,81.5,48.3001,0,13.7,49.9,50,37,0,Forest,Warrior,2,0,0,1,-1,0
2,37,18,0,100,29.4001,79.5,51.3001,0,15.7,52.9,50,37,0,Mountain,Warrior,11,0.09,0,1,1,0
3,37,13,13,100,22.4001,81.5,48.3001,2.3,13.7,49.9,50,37,0,Forest,Warrior,12,0,0,1,1,0
4,37,1,14,70,0,79.5,48.3001,0,15.7,49.9,60,37,0,Forest,Builder,2,0,0,1,-1,0
5,37,1,0,100,3.90002,81.5,50.3001,0,13.7,51.9,50,37,0,Mountain,Warrior,8,0.08,0.2,1,-1,0
6,37,4,16,80,0,81.5,48.3001,0,13.7,52.9,55,37,0,Forest,Prophet,-3,-0.05,0,1,-1,0
